cod_comercio,sk_cliente,num_documento,nbr_comercio,nbr_direccion_comercio,Departamento,nbr_provincia_hexagono,nbr_distrito_hexagono,num_latitud,num_longitud,gpvabo,ntrx,grp_economico,gpv,gpv_lm,gpv_l2m,gpv_l3m,gpv_l4m,gpv_l5m,gpv_l6m,kam_final_reasignado,tipo_cartera_final,etiqueta,nbr_mcc,telefono
200000000201745,4803e50d6ebc0e400488f55d57e1cf9b0a6a8eb900f9317bbf11f68b3d86a72b,20507590323,KUKULI AYACUCHO,"PJE. CATALAN 199 URB. HIGUERETA, SANTIAGO DE SURCO, LIMA, LIMA",LIMA,LIMA,SANTIAGO DE SURCO,-12.122144970105,-76.991462101873,34063.29,283.0,KUKULI,357937.62,1296806.74,133253.34,109303.75,89178.42,94919.81,182349.48,ANABEL SANTAMARIA,KAM BDN,TOP 10,"UNIFORMES Y ROPA COMERCIAL PARA HOMBRES, MUJERES Y NIÑOS",948918283
200000000175894,6a802abea98549052d6545fa340de9f97a35ce29a5fad35cd797b3af6d47b9dd,20605691481,LA CASERITA,CA. NICOLAS DE PIEROLA 458 CP SECT. COMERCIO,SAN MARTIN,SAN MARTIN,TARAPOTO,-6.486786930892751,-76.36587088346785,156755.6,3527.0,LA CASERITA-20605691481,133236.37,160607.6,157437.5,155020.36,105397.63,0.0,0.0,JORGE RAMOS,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",942928184
200000000179420,40b96baf1622631aa8e0e2a7c9a5276a5ed3b32cbac0f1e82911561959f713f1,20559331547,PETROLCENTER  MINIMARKET,"SEMIRURAL PACHACUTEC, AREQUIPA 04014, PERU",AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3954762,-71.5716535,14233.0,1358.0,PETROLCENTER AREQUIPA 4,435906.58,911972.04,947243.02,333570.91,118272.9,0.0,0.0,ANDRES RAMIREZ,KAM PYME,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",972791883
200000000185394,1a2639b103ffa8adcc369d0b31af949c5f5126e1e8687d3cabda282d34665028,20604863547,PANADEX SJM,AV. GUARDIA CIVIL 356 URB. CORPAC,LIMA,LIMA,SAN ISIDRO,-12.092000314932958,-77.00906853464834,22083.0,36.0,PANADEX PERU,739623.878,620403.46,778116.0934,131701.6,0.0,0.0,0.0,LIZET GUEVARA,KAM BDN,TOP 10,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),999669783
200000000189367,ee93af4e78aed43ad9d947c22e0437bdcc7337f335e3307add7ca0652a4122f8,10438019605,ONE BLUSH,AV. MARISCAL JOSE DE LA MAR 640 URB. SANTA CRUZ,LIMA,LIMA,MIRAFLORES,-12.1143729369999,-77.044568317,0.0,0.0,Soul Chacarilla,889633.0,1702816.0,1298587.5,177229.85,0.0,0.0,0.0,PILAR PINEDA,KAM PYME,TOP 10,OTRO SERVICIOS PROFESIONALES,945848341
200000000193067,1a98b414c7bd57db63732d748042b1b61767bafa0280dc89d30d2c7a9bfe63a0,20393389479,GRANJA COCOROCO - AGUAYTIA,JR. LIBERTAD 700,UCAYALI,CORONEL PORTILLO,CALLERIA,-8.384381670263505,-74.53517622367391,17549.61,301.0,GRANJA COCOROCO S.A.,128605.27,183156.5,51443.99,24380.67,18447.6,21067.6,17709.65,ANABEL SANTAMARIA,KAM BDN,ESTABLE,OTRAS TIENDAS DE COMIDA,962567893
200000000215551,806d2199e5c123f01335b26780be66d076e6804bb5959f7c4b6deca5b0733710,20606610557,SONRISA SEGURA INDEPENDENCIA,AV CARLOS ALBERTO IZAGUIRRE 129 URB INDUSTRIAL PANAMERICANA NORTE,LIMA,LIMA,INDEPENDENCIA,-11.989278855658394,-77.05796322094999,430.0,5.0,GRUPO SONRIE PERU S.A.C.,49076.0,330.0,98054.4,103386.9,95675.26,13539.0,56037.96,LORENA RODAS,KAM PYME,ESTABLE,DENTISTAS Y ORTODONTISTAS,994833155
200000000215400,6a132e3ebfcf7f108668c739e02bc66668ab48f1e93f3686bbdadf5e3c1c934a,20613561987,SELECTOS TARATA,CA. AUGUSTO TAMAYO VARGAS 175 URB. JARDÍN,LIMA,LIMA,SAN ISIDRO,-12.097845800761446,-77.02718240551211,0.0,12.0,SELECTOS IBERICOS,211410.9,294583.03,203196.73,171346.08,166351.03,177749.96,30769.63,VIANUSSA CANO,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,983568858
100000000021032,8fbb9c3e8cc8cd581553e517d9997fc1ba6c81170a5eed02a887a157d3004fd5,20525165877,KAMAGI CORPORACIÓN DE SERVICIOS GENERALES SAC,"EL TREBOL 5 ETAPA, LIMA 15302, PERU",LIMA,LIMA,LOS OLIVOS,-12.0070665,-77.0729954,72130.02,1485.0,KAMAGI CORPORACIÓN DE SERVICIOS GENERALES SAC,83571.0,12559.77,0.0,0.0,0.0,36.5,35985.71,JUAN BUSTAMANTE,KAM PYME,CRECIMIENTO,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",989599438
100000000033087,765bfd496b79f010992dead7f06f41bb051817aaeadec368d838aff204f711be,20502062388,DIREPSA SAC - LOS OLIVOS,"2WG5+4RM, AV. CANTA CALLAO, SAN MARTÍN DE PORRES 15112, PERU",LIMA,LIMA,SAN MARTIN DE PORRES,-11.9746593,-77.0904664,31356.736,79.0,DIREPSA SAC - CANTA CALLAO,71173.9731,51669.9871,65940.0152,57508.4193,96931.9681,66286.3111,75301.0045,JUAN BUSTAMANTE,KAM PYME,ESTABLE,TIENDAS DE PARTES Y ACCESORIOS AUTOMOTRICES.,983461499
100000000050793,293de6a39baef32f5f7c5b0f8afdee27026d65a172f97371265cc59252448195,10002368035,NOVEDADES JIMENEZ,"AV. PASEO DE LA REPÚBLICA, LA VICTORIA 15033, PERU",LIMA,LIMA,LA VICTORIA,-12.0618937,-77.0341486,79337.25,49.0,NOVEDADES JIMENEZ,23762.9,80815.0,79601.2,81333.5,30842.0,29716.2,59909.84,VICTOR ALVARADO,KAM PYME,ESTABLE,VENTAS DE EQUIPOS DE TELECOMUNICACIÓN Y TELÉFONOS,915232502
100000000051592,8625cd49ed80c65003337ba828344e25ddeeaee469d039fcc1b92c3c1da533ad,20115397428,CD LIMA,"PISO 1, AV. NICOLÁS AYLLÓN 2925, EL AGUSTINO 15022, PERU",LIMA,LIMA,ATE,-12.0590173,-76.9758306,0.0,0.0,HELENA CHOCOLATIER,418551.88,733497.25,433320.92,463465.75,468620.507,483987.97,540970.62,ANABEL SANTAMARIA,KAM BDN,TOP 10,"DULCERÍAS (TIENDAS DE DULCES, NUECES Y CONFITERÍAS).",970888627
100000000055900,14557cf8b3fbf24d60cfb3c439ee0e12eed088cb9746e9177f1121ee3f9d5ae4,20609264609,LA GRAFFITERIA,"2DO, PJE. SAN RAMÓN 244, LIMA 15074, PERU",LIMA,LIMA,MIRAFLORES,-12.1215428,-77.0313262,0.0,0.0,CAPONE,25034.1,40346.05,31395.1,33727.25,40895.3,46185.14,52390.6,VICTOR ALVARADO,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,936168638
100000000096150,c20a7a43eedd0d48399f4c997568176ffad3b67291a4dedcde51ce6bbe33608b,20600674120,LA RED CHICHARRONERIA,"CC. REAL PLAZA, JR. SAN MARTIN 125, JULIACA 21104, PERU",PUNO,SAN ROMAN,JULIACA,-15.4951547,-70.130257,0.0,0.0,LA RED,0.0,0.0,0.0,44139.6,44901.52,54520.4,49955.0,AARÓN GARCÍA,KAM PYME,ESTABLE,RESTAURANTES DE COMIDA RAPIDA,963327933
144684,da69d7ae7d39693acaaffd965a37837a7a53b519dfdc5eee3874dab19560e1a2,20601819253,GYR SALUD FARMA SAC - SANTA MARÍA DEL PINAR,"R1, PIURA 20009, PERU",PIURA,PIURA,PIURA,-5.17658,-80.64283689999999,0.0,0.0,GYR SALUD FARMA SAC - SANTA MARÍA DEL PINAR,255627.01,353395.87,326089.32,307896.44,334980.05,313520.7,332933.87,WALTER YARLEQUE,KAM PYME,ESTABLE,HOSPITALES (CLINICAS Y CENTROS MEDICOS),975591013
200000000002318,4fc4daa748434c53579926be5544ad17b6408f64ca186e66c1102f01df743ddd,20541708406,EMPRESA  OK  MEDIOS  PERU 9,JR. LEONCIO PRADO 660,LIMA,LIMA,SURQUILLO,-12.1173825,-77.0220617,10150.0,147.0,EMPRESA OK MEDIOS PERU 12,40774.0,23792.5,71823.0,48807.0,89222.5,135653.0,155683.98,MONICA VALENZUELA,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",981277609
100000000024318,167032c10cac8a222c1c0fb65ac555a87213a235ecb232ef1e7d9e34fe979e66,20601562091,TIENDA LIMA,"GOBIERNO REGIONAL DE, CTRA. CENTRAL KM 13, ATE LIMA 03, PERU",LIMA,LIMA,ATE,-12.0100347,-76.8719359,2900.0,8.0,SENSEI HUANUCO,18590.96,21691.4,16019.51,18088.4,34131.34,20049.92,7514.09,GARY AQUINO,KAM PYME,ESTABLE,TALLERES DE SERVICIO AUTOMOTRIZ (NO COMERCIANTE),943572803
100000000092688,199e93a5707e3f4f41670ecf05fce879d9eeabc4546a613833ec8ef1e350a6bf,20607532355,SELF ESTEEM SURCO,"PISO 1, AV LA ENCALADA 1090, SANTIAGO DE SURCO 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1053231,-76.9712308,38248.426,140.0,SELF ESTEEM MAGDALENA,228712.3247,217311.535,237327.076,237655.41,192222.384,199619.998,139560.5,CYNTHIA CARRION,KAM PYME,ESTABLE,HOSPITALES (CLINICAS Y CENTROS MEDICOS),989792985
100000000136624,a14d97b2421dc39b4b71e12a3db85ef80bbb03fb938d853a7913f59a0514e3f6,20125899723,SOCIEDAD BIBLICA PERUANA ASOC CULTURAL,"AV. PETIT THOUARS 991, LIMA 15046, PERU",LIMA,LIMA,LIMA,-12.0739324,-77.03472230000001,227029.05,1513.0,SOCIEDAD BIBLICA PERUANA ASOC CULTURAL,189555.75,298985.73,224555.43,202047.24,272719.1,242344.98,273737.0,GUILLERMO MERINO,KAM BDN,ESTABLE,ORGANIZACIONES RELIGIOSAS,989199992
200000000043411,37b8bed9529547ac4aa30ca8068e67d13523de4fd995ae78bb429e7aca81d813,20607033201,ODONTOLOGÍA AVANZADA SAN MARCOS - SEDE LAS FLORES,AV. TUPAC AMARU 375 COOP. LAS FLORES,LIMA,LIMA,SAN JUAN DE LURIGANCHO,-12.020776471945,-77.01219381505,0.5,7.0,CLINICA SAN MARCOS,51483.0,55290.0,55570.0,50822.5,52864.0,33628.0,30662.5,GUILLERMO MERINO,KAM BDN,CRECIMIENTO,HOSPITALES (CLINICAS Y CENTROS MEDICOS),962248954
100000000009552,902fa4f4b60f94a033d925a6049503dd74878f8f5bca076acdc13d8c608275c1,20602472842,INDUS KITCHEN S.A.C.,"AV. REPÚBLICA DE PANAMÁ 245, BARRANCO 15063, PERU",LIMA,LIMA,BARRANCO,-12.1398111,-77.0179177,73274.28,600.0,INDUS KITCHEN S.A.C.,65932.35,80344.29,134750.65,85585.35,83582.65,100614.5,91853.86,LORENA RODAS,KAM PYME,ESTABLE,PASTELERÍAS,980755380
100000000013022,413868515a07600e5661c3e27acb6c932e78d61705dd051c62e001a44f3c447d,20481720754,FONSECA,"PISO 1, AV. 28 DE JULIO 213, TRUJILLO 13008, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1177627,-79.0282369,13641.0,218.0,FONSECA,88426.5,114723.76,72855.5,82188.3,77286.0,99146.76,75154.0,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,978723994
100000000019658,d2dc6b3d55957f03d4753c58914285f34f15780d5c9480bd514aae043bbad0b5,20612597139,ÉPICO BAR,"AV. STA. VICTORIA 789, CHICLAYO 14001, PERU",LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.786152299999999,-79.8440954,175029.572,2306.0,ÉPICO BAR,94976.2,170281.2,126008.0,105750.2,99292.9,116436.2,214917.74,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,984375382
100000000042332,d05427ba350e9eb554bf7fb7216ad641f12959279e7a21757ef617b3e13e4a55,20546153372,GPC 13 - AREQUIPA,"PISO 1, DE LA UNION 166, ATE 15012, PERU",LIMA,LIMA,ATE,-12.0534875,-76.9598798,50162.4,255.0,GPC CALLAO,209048.5,237173.5,244244.4,273196.5,297703.5,295917.3395,271648.3,ANABEL SANTAMARIA,KAM BDN,ESTABLE,TIENDAS DE PARTES Y ACCESORIOS AUTOMOTRICES.,922315358
100000000047968,7dbd5e1a5ee28bf6655f8ae532898b7eb29f2797e4f47de31c0241a5f8c169c3,20565765842,BIMMERSHOP E.I.R.L,"AV. LOS FAISANES 309, CHORRILLOS 15054, PERU",LIMA,LIMA,CHORRILLOS,-12.1786786,-77.0006252,57875.0,39.0,BIMMERSHOP E.I.R.L,60130.0,63200.5,68096.75,98454.8,66390.2938,100148.4128,84216.5802,RICARDO TERAN,KAM PYME,ESTABLE,TALLERES DE SERVICIO AUTOMOTRIZ (NO COMERCIANTE),994106967
100000000054212,363832ee5ab172b891f81fa45ea520d953a24554c294335c8c5c874286470a4c,20603923554,EL DUENDE,"PLAZA DE ARMAS DE CUSCO, DEL MEDIO 123, CUSCO 08000, PERU",CUSCO,CUSCO,CUSCO,-13.5167779,-71.9787928,41172.36,631.0,TÉ MACHO,141094.73,162740.02,137554.35,140615.6,153387.756,147013.5,109300.0,VANESA UMERES,KAM PYME,CRECIMIENTO,RESTAURANTES Y VIDA NOCTURNA,953854753
100000000089012,2e0ba22bd697235f5350244f22b0ccb84293734e55b1d21557cd6995a81444c0,20607935255,I´INTEL,"COSTADO DE INTEL, 7 DE ENERO 1326, CHICLAYO 14001, PERU",LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.767662000000001,-79.8368483,52199.6,366.0,I´INTEL,4752.87,66833.9,77136.55,81587.65,86582.9,88366.88,85288.07,VANESA UMERES,KAM PYME,PRECHURN,INSTITUCIONES NO FINANCIERAS: COMPRA O CARGA DE TARJETA DE VALOR ALMACENADO,979690995
100000000132610,3fc1690b1d74d8f9abf00c6a57268a9bef5730686162f8bb7f7f0bbf9ec802bb,20606975253,TECNICA ACTIVE,"EL GOLF, VÍCTOR LARCO HERRERA 13009, PERU",LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,-8.141155,-79.03837349999999,54804.28,61.0,TECNICA ACTIVE,86528.0,43237.0,29758.0,23517.5,14756.0,38890.0,15970.0,ANABEL SANTAMARIA,KAM BDN,ESTABLE,REPUESTOS Y ACCESORIOS AUTOMOTRICES,999999999
100000000136809,21b351bde81c9cc88d5288f884b4c6caa5d2a385bae772e50d8ab90a7ef6a99c,20606018275,POPOLO GROUP,"PISO 296, AV. JOSÉ DE LA RIVA AGÜERO 296, SAN MIGUEL 15087, PERU",LIMA,LIMA,SAN MIGUEL,-12.0831306,-77.0852721,3580.5,36.0,MATTARELLO,0.0,0.0,0.0,0.0,0.0,62.0,1597.8,LORENA RODAS,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,987957672
134314,e46cfca6775d68baba8677355352cfe0baef3f1c8a783aedbb7b4469d66e994f,20542207745,SERVICIOS TURISTICOS GRUPO 101 S.A.C.,"AV ALFONSO UGARTE 1001, TARAPOTO 22201, PERU",SAN MARTIN,SAN MARTIN,TARAPOTO,-6.4914761,-76.3694866,0.0,0.0,SERVICIOS TURISTICOS GRUPO 101 S.A.C.,96769.6,139226.1,113739.216,108698.1,98501.5,110855.529,99904.03,MONICA VALENZUELA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,991884152
100000000012900,8a25a228ab955ade651b22bda7991081a3ea041758e297393cf8630406373a58,10101866861,BOTICAS FARMAEXPERTOS,"LOS ROSALES, LIMA, PERU",LIMA,LIMA,CHORRILLOS,-12.1959554,-77.0118459,10006.6,749.0,FARMA EXPERTOS,6091.8,9238.0,10206.4,11682.0,11640.3,13488.2,11295.9,JUAN BUSTAMANTE,KAM PYME,ESTABLE,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),910898575
100000000026530,9f63de3270a52ccd00dd0e452cf4d71cb9db3a961172ccef6185eaeaf4677aa7,20605004777,POLLERÍA EL CARIOCO,"IQUITOS, PERU",LORETO,MAYNAS,IQUITOS,-3.7437644,-73.2515532,27174.74,508.0,POLLERÍA EL CARIOCO,131828.89,223993.1,165600.5,139182.6,139010.999,162149.3,178385.2,MONICA VALENZUELA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,962002938
100000000054021,82995f661c446dca27b81de1bd5bf9c452fc495876816173cd8a1da91e810419,20547254776,EL PIOMBINO SURCO,"AVE RAFAEL ESCARDO 711, SAN MIGUEL, LIMA, LIMA, PERU",LIMA,LIMA,SAN MIGUEL,-12.07395951,-77.09220635,195076.79,3769.0,EL PIOMBINO,464498.96,514866.33,504399.21,495422.438,494795.26,547672.224,457222.18,PILAR PINEDA,KAM PYME,TOP 10,PASTELERÍAS,908999806
100000000095492,cae2ef672e1cde9ec36336b20cc2d62961735c521b54909dfdedc94e62e70187,10404177546,R RINCONCITO NORTEÑO 1,"AV. LA CORDIALIDAD 8163, LOS OLIVOS 15307, PERU",LIMA,LIMA,SAN MARTIN DE PORRES,-11.9366986,-77.0814551,78737.1,961.0,RINCONCITO NORTEÑO,137041.22,171990.2,150503.3,121623.5,106529.99,123687.25,133896.33,JUAN BUSTAMANTE,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,955705393
100000000099430,5feab76c82a576e4f69b001901347840b48e4f8bec5ca4bfe706418a0af799c6,20602932428,LA DULCE GRACIA,"ASC. LOS MINKA LIMA, AV. CÉSAR VALLEJO LOTE. 4, VILLA EL SALVADOR 15842, PERU",LIMA,LIMA,VILLA EL SALVADOR,-12.2231,-76.9530633,35030.9,826.0,LA DULCE GRACIA,40530.3,51975.8,51108.9,52211.0,53611.05,54213.0,54937.1,JORGE RAMOS,KAM PYME,ESTABLE,PASTELERÍAS,910882667
100000000130135,e05f6a582f044b1f81b515edae9937146d03f0e1b607882a8faf5f3aa5b3389b,20554501371,ARQUEROSPERU SURCO 1,"LA FLORIDA, LIMA, PERU",LIMA,LIMA,RIMAC,-12.0234246,-77.03413760000001,40816.6,234.0,ARQUEROSPERU SAN MIGUEL,43796.6,71910.3,39501.35,53436.09,55047.97,67276.5,72126.03,VICTOR ALVARADO,KAM PYME,ESTABLE,TIENDAS DE MERCANCÍAS DEPORTIVAS,999999999
100000000151201,fa213ff390abaab13034b089301adfb0e5c43fad27d806ddaebbb24132e606a8,20124666687,FAMISA SRLTDA TERMINAL AQP  1,"PISO 1, MIGUEL GRAU CAYMA 207, AREQUIPA 04017, PERU",AREQUIPA,AREQUIPA,CAYMA,-16.3833586,-71.54437709999999,0.0,0.0,FAMISA S.R.LTDA.,343563.0,356010.0,220601.0,264474.0,150244.0,0.0,0.0,AARÓN GARCÍA,KAM PYME,CRECIMIENTO,LÍNEAS DE AUTOBUSES,959384638
100000000045165,236ceae8933de47834a7c6291454affe57122d20840931c14594a31a2a65992c,20610306447,FRESCO MALIBÚ,"SAN ANDRES, PISCO 11601, PERU",ICA,PISCO,SAN ANDRES,-13.7310715,-76.22039079999999,0.0,0.0,PARACAS MARKET,66830.89,55662.81,32594.6,42058.1,27496.3,37901.5,53000.4,GARY AQUINO,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",960466905
100000000092865,d3a9a46a84d052fa338553f91e70fb6a772933caf568e2383708dd9a054a11b7,20611217570,CENTRO MÉDICO CALLAO,"PISO 1291, LOS TOPACIOS 1291, BELLAVISTA 07011, PERU",CALLAO,CALLAO,BELLAVISTA,-12.0628479,-77.1220601,70934.5,737.0,CENTRO MÉDICO CALLAO,57308.0,50533.275,73302.0,71794.0,74901.0,69577.0,58266.2,LIZET GUEVARA,KAM BDN,ESTABLE,HOSPITALES (CLINICAS Y CENTROS MEDICOS),902208605
100000000119146,9e166cbafb9ce8b649fe30f615921d71d76519ba5ca45ef76f7869b4b56e6ec2,20611599243,RACSA IMPORT S.A.C  3,"PROL. ALFONSO UGARTE 548, CHIMBOTE 02801, PERU",ANCASH,SANTA,CHIMBOTE,-9.0746103,-78.57903460000001,10140.5,120.0,RACSA IMPORT S.A.C. 1,17206.5,31473.53,10952.2,1801.8,2002.3,7484.7,9666.3,AARÓN GARCÍA,KAM PYME,ESTABLE,MERCADERÍA MISCELÁNEA (BAZARES Y TIENDAS DE REGALO),902873755
100000000042414,22ac28e5350ec36c2e82f4a9fb6d30ede8c597d03ba3a26b8cfe305356f0de2c,20612453447,RIKOTON CHICKEN - HACIENDA,"AV. LOS PRÓCERES, SAN JUAN DE LURIGANCHO 15457, PERU",LIMA,LIMA,SAN JUAN DE LURIGANCHO,-12.0179824,-76.9698675,60837.32,1023.0,RIKOTON CHICKEN,269047.197,391463.73,296452.09,246643.553,227454.48,257514.315,294637.98,VICTOR ALVARADO,KAM PYME,TOP 10,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),970900542
100000000085516,46bde8205c0a7d6ac6a29e36ce7949f1be7136a7aee6b949c377aa4c805831b7,20558639629,PUNO 2,"AV. 1RO DE MAYO & AV. MARIANO PASTOR SEVILLA, VILLA EL SALVADOR 15829, PERU",LIMA,LIMA,VILLA EL SALVADOR,-12.1982584,-76.95741799999999,0.0,0.0,HUAYLAS,875.1,1899.1,4842.1,7050.7,19224.3,18116.24,17242.99,YOSELIN TORNERO,KAM BDN,ESTABLE,CABLE SATELITE Y OTROS SERVICIOS PAGADOS DE TELEVISIÓN Y RADIO,958826256
100000000091786,553d94731d5a888dfa2b71744a115a3d9451e718eceef26e187ef4df757bd823,20613325701,AVICOLAS CAROLAY,"MARIATEGUI 911, CALLAO 07026, PERU",CALLAO,CALLAO,CALLAO,-12.0452988,-77.1086667,53309.94,1771.0,AVICOLAS CAROLAY,150381.98,219981.19,201468.23,200265.0,184719.0,194084.26,158029.6,VIANUSSA CANO,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",936032773
100000000122639,1a244ec04419bb0c1a5e4fb3492620324d05e1e5a9291191de172867d77f2c4a,20606157186,PETOPIAPE,"DTO 202, AV. JUAN DE ALIAGA 436, MAGDALENA DEL MAR 15076, PERU",LIMA,LIMA,MAGDALENA DEL MAR,-12.0953293,-77.05933999999999,0.0,0.0,MASCOTAS PERUANAS,249357.91,248293.79,213604.87,209424.12,189035.83,190517.99,225405.01,LORENA RODAS,KAM PYME,CRECIMIENTO,OTRO SERVICIOS PROFESIONALES,999999999
100000000136247,e33400bb04d19058819b197f2aa208df4c1e45ffba1f34b484dab67a9c1de44c,20138998780,TDA CENTRO CIVICO,"AV. PROL. ARICA 1865, LIMA 15081, PERU",LIMA,LIMA,LIMA,-12.0552364,-77.05918969999999,0.0,0.0,RENZO COSTA,55641.6,228152.98,231806.97,93288.75,60038.0,38264.7,170886.68,ARIANA HUERTA,KAM BE,PRECHURN,OTRO SERVICIOS PROFESIONALES,999999999
100000000137069,5f1a5a7173ed140761e6895a8b913776a2a05546deae8b0a66f042584417fd64,20608880616,REPUESTERA  PIURA,"JR. AREQUIPA & AV. BOLOGNESI, PIURA 20001, PERU",PIURA,PIURA,PIURA,-5.1999854,-80.6284288,12305.1,50.0,REPUESTERA Y MAS SAC,980986.14,1021998.908,940657.28,1016026.981,1072724.55,1024809.66,1060996.7344,ANABEL SANTAMARIA,KAM BDN,TOP 10,TIENDAS DE PARTES Y ACCESORIOS AUTOMOTRICES.,999999999
126551,f188e5fce142ad3378407456ae0999fe28a453f784e670a8cd8e566028d62918,20502755073,CENTRAL DE BELLEZA S.A.C.,"PISO 1, AV. GRAL. CÓRDOVA 291, LIMA 15074, PERU",LIMA,LIMA,MIRAFLORES,-12.1150174,-77.0429424,0.0,0.0,CENTRAL DE BELLEZA S.A.C.,91261.0,164041.0,120767.7,125153.5,116260.5,127546.5,117348.0,LIZET GUEVARA,KAM BDN,ESTABLE,"SPAS DE SALUD Y BELLEZA, GIMNASIOS",946169293
100000000043521,8c29a95527a605dedaa89be9163895bb711aaf20571c48f2baa8bcc7e326056c,20507795642,KUKYFLOR - WONG 2 DE MAYO,"AV. DOS DE MAYO 1099, SAN ISIDRO 15073, PERU",LIMA,LIMA,SAN ISIDRO,-12.091994,-77.0418566,5409.0,87.0,KUKYFLOR - LA MAR,30170.28,87393.156,65869.11,57367.85,104606.46,51209.7,51317.1,ANABEL SANTAMARIA,KAM BDN,ESTABLE,FLORERÍAS,991019849
100000000052056,710105efa6b9805430e63dbcd9431d3d2bc75451d02cedc91baf8802964f6ef4,20601429391,ENDOSALUD CENTRO CLÍNICO - SEDE VILLA EL SALVADOR,"PISO 2, AV. JAVIER PRADO ESTE 2430, SAN BORJA 15037, PERU",LIMA,LIMA,SAN BORJA,-12.0881572,-77.0008137,21773.0,142.0,ENDOSALUD FARMACIA - SEDE SANTA ANITA,247292.8,241239.4,188331.41,133178.91,107811.4,117362.5,125761.8,RODRIGO RIVERA,KAM BDN,CRECIMIENTO,OTROS SERVICIOS MÉDICOS,948678702
100000000053798,7f1dcb930a8c68bb53619f2f41c66ef2f53d124d61a6a31edca13fe00def4e57,20477334211,MATICENTER Y SERVICIOS SAC,"SECT 2, AV. TÚPAC AMARU 1659, TRUJILLO 13001, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.0886654,-79.0390011,1622.25,4.0,MATICENTER Y SERVICIOS SAC-AV JUAN PABLO,30653.51,115939.36,129175.61,123181.9,118918.2,111952.85,119029.11,LUIS DE LUCIO,KAM PYME,PRECHURN,TALLERES DE SERVICIO AUTOMOTRIZ (NO COMERCIANTE),950908093
100000000096366,1126f2914d9e2c5c73907bcf3a9d5929e137274ed0eb9294cb0a77d31b3a63f5,20601353041,SONRISA SEGURA SAN MIGUEL,"203, AV BRIGIDA SILVA DE OCHOA 398, SAN MIGUEL 15087, PERU",LIMA,LIMA,SAN MIGUEL,-12.0786019,-77.0869426,1607.0,4.0,GRUPO SONRIE PERU S.A.C.,119225.2,112919.5603,92888.887,126458.6356,138169.2,132822.9,130250.9,LORENA RODAS,KAM PYME,ESTABLE,PRODUCTOS NO PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),974322331
100000000123469,d594aa3a5e653f8e059a2bc5a24dba349a56df159740630df3c1ab682c20dcc6,20601805082,CATA EXPRESS,"OF. 502, AV. EL DERBY 254, SANTIAGO DE SURCO 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.0977116,-76.9726771,9526.08,785.0,CATA RESTOBAR,147768.53,154050.6053,143237.78,123569.21,144215.2,120948.04,159809.36,AARÓN GARCÍA,KAM PYME,CRECIMIENTO,RESTAURANTES Y VIDA NOCTURNA,914434114
100000000130061,e02a80159ce94240eebcc56ff24ce430589628acb914929395b4e8309797fcf8,20136540930,VIDRIERIA ALEJO E HIJOS MEXICO 464,"PISO 0, AV. MÉXICO 464, LA VICTORIA 15018, PERU",LIMA,LIMA,LA VICTORIA,-12.0754043,-77.02425960000001,119455.24,393.0,VIDRIERIA ALEJO,92829.59,138381.4,141828.5,134329.64,140968.33,114994.96,149338.54,LORENA RODAS,KAM PYME,ESTABLE,"TIENDAS DE VIDRIO, PINTURA Y EMPAPELADO DE PAREDES.",999999999
